"x2","x3","x4","x5","x6","x7","x8","x9","dist_x_interest","no_changed","dist_train","dist_x_interest_all","no_changed_all","id","job.id","problem","algorithm","dataset","n_synth","node_selector","weight_coverage","weight_proximity","cf_method"
0.99327770791,2,-7.5863748,0,0,-2.182098432,-1.1622453,-6.6888469,0.179294491694689,5,0.137738358095284,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
3.84339975403,0,-7.7456449,0,0,-1.877182376,-1.1622453,-8.3600891,0.191428133474855,5,0.00950641895244471,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
2.32447237953,1,-8.2710694,0,0,-1.879238298,-1.1622453,-8.1818128,0.0641532292437077,4,0.0076207342834357,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
3.8499956377,0,-8.3578986,0,0,-1.941683983,-1.1622453,-5.2099535,0.169283562714333,5,0.0221885289506824,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
5.23639353221,0,-7.4959177,0,0,-1.910194665,-1.1622453,-7.105024,0.188381868489596,5,0.0077404065996602,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
8.1228004512,0,-8.321994,0,0,-1.617384352,-2.1416028786,-10.2151338,0.247815419542833,6,0.0131625649294178,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
6.87152732562,0,-7.6226759,0,0,-1.742863925,-1.9557959251,-8.4935061,0.216792871061327,6,0.0176358871378376,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
11.39129248109,0,-8.5641288,0,0,-1.686298251,-0.3009420403,-6.2290847,0.226603508054926,6,0.0482821295733037,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
7.70809150825,0,-8.5080078,0,1,-1.614916326,0.0164767269,-6.4194791,0.336464022656482,7,0.0239897590388133,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
0.96996971035,1,-8.291061,0,0,-2.094786073,-0.890681935,-6.1556752,0.0571777239012197,5,0.0177618075070461,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
0.97576591651,1,-8.1072187,0,0,-1.863534015,-2.1840646206,-7.8488498,0.0762452158337016,5,0.0123799835529278,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
2.79431618501,0,-7.9044009,0,0,-1.790593329,-1.6384215017,-7.0861745,0.179541950699317,6,0.0128482673671083,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
5.06630969076,1,-7.682443,0,0,-1.835474498,-0.0023102919,-6.623675,0.0718774981526938,4,0.0167047423888298,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
6.04370633681,0,-7.682443,0,0,-2.119216843,0.211536606,-6.4853499,0.215470299353278,5,0.0221910573639478,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
5.05845780318,0,-7.682443,0,0,-1.974674064,-1.3119506756,-7.2512769,0.191555074985408,5,0.0123925345583015,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
-1.50793371503,1,-7.682443,0,0,-2.187610804,-1.1586705941,-8.1364228,0.0814589815453656,4,0.0283797417958916,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
7.91273560102,1,-7.682443,0,0,-1.92045625,-1.1146867636,-7.815309,0.083328767517844,4,0.0226311387273979,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
4.04772119686,0,-7.682443,0,0,-1.811485175,-0.9546944857,-8.3264733,0.192211116044951,5,0.0137637983527343,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
2.6002070956,0,-7.5910863,0,0,-1.976568281,-1.1622453,-5.6120969,0.160286174516539,5,0.014116347170082,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
2.57610102812,0,-7.7275453,0,0,-1.820482139,-1.1622453,-9.0327603,0.189491169539664,5,0.0172085003407685,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
3.13544462121,0,-7.5961581,0,0,-1.980688344,-1.1622453,-5.1099133,0.157827354442302,5,0.0146324126096175,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
6.18553880117,1,-9.3121091,0,1,-1.979732416,-1.1622453,-8.3423354,0.229391065394892,5,0.0487695224977313,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
2.15695588076,1,-8.1848307,0,0,-2.192477726,-1.1622453,-6.7742154,0.0596709364666222,4,0.023091092040809,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
9.52304364034,0,-7.7506524,0,1,-1.743206382,-1.1622453,-6.8024717,0.323988901255474,6,0.0221791248514948,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
3.12627141817,0,-7.854182,0,0,-1.850971894,-1.1622453,-8.2889816,0.187451420544201,5,0.0108049653857626,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
3.45439873795,2,-8.0565352,0,0,-1.920876883,-1.2817889442,-7.9512265,0.193263843395323,6,0.137883911506472,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
1.37831650538,0,-8.0377689,0,0,-1.916153098,-1.3420161327,-6.0590241,0.166784351249359,6,0.0163566504817931,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
-1.25819463669,0,-8.0385254,0,0,-2.150384966,-1.0023894393,-5.2045325,0.180355002191151,6,0.0226855927593987,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
1.12544437576,0,-7.982753,0,0,-1.947436753,-1.450617401,-7.2397176,0.182939089166183,6,0.0214155920498518,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
6.10723191274,0,-7.8654883,0,0,-1.824310904,-1.9121650495,-7.1824385,0.203194413796964,6,0.0186932851002669,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
0.60468429071,1,-8.5463345,0,0,-1.883581522,-1.773017298,-4.9592765,0.049891434761135,5,0.0177780921188908,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
0.85159497013,1,-8.2392606,0,0,-1.827766459,-0.7872695613,-8.3822205,0.0717686314404151,5,0.0140315192748005,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
6.70190745711,1,-8.365855,0,1,-1.713441262,-0.1503270905,-7.7151771,0.219031999495975,6,0.0195127309184112,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
7.49547794857,1,-8.2434696,0,1,-1.691287221,-0.0193302681,-7.666053,0.222274144145519,6,0.0154662219247781,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
0.5844275905,0,-8.0705542,0,0,-1.900445414,-0.9724472947,-6.4234327,0.174745812558111,6,0.0167505755816275,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
-0.34277522793,0,-8.4117444,0,0,-1.978847816,-0.7493068001,-5.252635,0.178912424058868,6,0.0207798674281203,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
3.8276012782,0,-7.8191066,0,0,-1.849279944,-1.1256372219,-7.2429864,0.180075301735222,6,0.0164283423547394,0.168772791340621,5.30534351145038,1,21,"sim","cfs","bn_10","20","coverage","0","0","ARF"
