"x2","x3","x4","x5","x6","x7","x8","x9","dist_x_interest","no_changed","dist_train","dist_x_interest_all","no_changed_all","id","job.id","problem","algorithm","dataset","n_synth","node_selector","weight_coverage","weight_proximity","cf_method"
6.0049014,-0.147233899906526,0,1,2.47493423510062,0,0,-5.977694,0.0563775987626996,2,0.0169551162125268,0.0563041339098924,1.66666666666667,1,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
6.0049014,-0.37515116,0.00250703967180395,1,2.60329396083244,0,0,-5.977694,0.0561867364712066,2,0.0186994928869456,0.0563041339098924,1.66666666666667,1,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
6.0049014,-0.37515116,0,1,2.64841969552767,0,0,-5.977694,0.0563480664957709,1,0.0188608229115098,0.0563041339098924,1.66666666666667,1,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.862017,-1.1882273,1,1,2.29819369822425,1,0,-4.373039,0.0180522424219621,1,0.00793436492500984,0.0180522424219621,1,2,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.91425719612862,-1.93135616408475,0,1,3.07391864195261,0,0.965033561563157,-0.599708823294801,0.250342825368239,5,0.0151745560978188,0.134930117795902,3,3,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.854873,-3.041655,0,1,2.35863524345133,0,0,-7.6427603,0.0195174102235661,1,0.0213469092496072,0.134930117795902,3,3,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
6.1140532,-1.0564151,0,1,2.66892143008474,1,0,-3.8495672,0.0431419616410696,1,0.0177042373621373,0.0431419616410696,1,4,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.780643,-0.7465246,0,0,3.21498853286975,0,1,-4.6836796,0.0315698214827258,1,0.0506237424116194,0.0648593670590376,2.57142857142857,5,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
6.06246152997806,-5.68172974033554,0,0,2.87189677149158,0,1,-4.6836796,0.102205474358836,3,0.0277468689278671,0.0648593670590376,2.57142857142857,5,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.780643,-1.26624840844397,0,0,3.21498853286975,0,1,-4.6836796,0.0357987857573364,2,0.0502911822546184,0.0648593670590376,2.57142857142857,5,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.57752062323555,-2.16962997465155,0,0,2.48298727697196,0,0.881374458096911,-4.6836796,0.0748459843948817,4,0.0416776068742186,0.0648593670590376,2.57142857142857,5,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.6025339214429,-0.7465246,0,0.0602161397903689,2.73444113701861,0,1,-4.6836796,0.0555848161289851,3,0.0455759001939905,0.0648593670590376,2.57142857142857,5,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.60420148142488,-3.32506434815451,0,0,4.16162788235568,0,1,-4.6836796,0.0838511374980852,3,0.031879347057662,0.0648593670590376,2.57142857142857,5,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.780643,-4.73451970113924,0,0,3.79861919714837,0,1,-4.6836796,0.0701595497924131,2,0.0455014216792679,0.0648593670590376,2.57142857142857,5,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.7976313,-2.045029,0,1,2.35783708297122,0,0,-4.2813997,0.0550085297128036,1,0.0090390692415465,0.0581893244363296,1,6,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.7976313,-2.045029,0,1,2.33067837981314,0,0,-4.2813997,0.0547228278263699,1,0.00932477112798015,0.0581893244363296,1,6,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.7976313,-2.045029,0,1,3.29209087865437,0,0,-4.2813997,0.0648366157698154,1,0.00774492444807993,0.0581893244363296,1,6,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.8076077,-3.3256412,0,1,2.69242244768373,1,0,-3.2493124,0.0447240957876051,1,0.0065143453784407,0.0447240957876051,1,7,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.7055826,-2.2787278,1,0,1.98480483911428,0,1,-5.139193,0.0282771179731777,1,0.0275625811572904,0.0514493199907717,1.5,8,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.7055826,-2.2787278,1,0,2.10199118989958,0,1,-1.46414976182384,0.0746215220083657,2,0.0168283913230525,0.0514493199907717,1.5,8,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.732161,-2.8340714,0,1,2.32135230788695,0,1,-4.485028,0.0368597985808925,1,0.0141989199586301,0.036910008693922,1,9,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.732161,-2.8340714,0,1,2.33089821304232,0,1,-4.485028,0.0369602188069515,1,0.0140984997325711,0.036910008693922,1,9,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.9025264,-1.6417943,0,1,4.51348643929575,1,0,-6.9395323,0.051806657022187,1,0.0258516162842192,0.0470293349188595,2,10,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.9025264,-4.47440229630115,0,1,2.50717174533619,1,0,-6.9395323,0.0537495698381733,2,0.0177626743411,0.0470293349188595,2,10,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.9025264,-1.6417943,0.0330293677852782,0.997119030546032,2.31415583026061,1,0,-6.9395323,0.0331591123558846,3,0.014045762857158,0.0470293349188595,2,10,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
5.9025264,-1.6417943,0,1,3.70410266710104,1,0.0488786569248065,-6.9395323,0.0494020004591929,2,0.0234469597212251,0.0470293349188595,2,10,28,"sim","cfs","bn_50","NA","NA","NA","NA","MOC"
