Unnamed: 0,x1,x2,log_probs
0,0.4628864526748657,1.1900792121887207,-1.0539335288163012
1,0.1645996123552322,0.0814827233552932,0.9593640247488808
2,0.6453923583030701,-0.6466935873031616,-0.6575759546981207
3,0.3494446873664856,0.5677144527435303,-1.4407029755930594
4,0.0375617556273937,0.2801172137260437,0.38422585846835033
5,0.4013277888298034,0.9805213809013368,0.09761554743935269
6,-0.2755069732666015,-0.9608170986175536,0.3128837917864469
7,-0.4928545951843261,0.919095814228058,-0.039252765746566776
8,-0.0207377523183822,0.2222168445587158,0.7587578701091205
9,0.4443695545196533,1.1043155193328855,-0.4374144058804144
10,-0.0753537937998771,-0.0043667028658092,1.3097864313102408
11,-0.916843056678772,0.9042271375656128,-2.3109421191591646
12,-0.2582629024982452,0.6551405191421509,-0.8637483685356225
13,0.3988468050956726,1.0143585205078125,0.03878998280666164
14,-0.3225547969341278,-0.1437780708074569,-0.17745044408277222
15,-0.3962568044662475,1.3034249544143677,-1.6630123953719451
16,0.1012307778000831,1.019428253173828,0.4366854712175724
17,-0.191332072019577,-0.1800326108932495,0.5185380620084453
18,-0.0681352391839027,0.8024698495864868,-0.019689527924681274
19,-0.1347153037786483,0.8702875971794128,0.2466418919682268
20,0.2552298307418823,-0.6943061351776123,-0.5915098354298998
21,0.346600204706192,-1.0687378644943235,0.018989286850988215
22,0.435095876455307,-0.2053964585065841,-1.5022036407027026
23,-0.0899150148034095,-0.9198346138000488,0.3761624777765223
24,-0.1933643370866775,1.2432866096496582,-0.46761928138952835
25,0.0640233978629112,-1.0128238201141355,0.453751583996005
26,0.2206246703863144,-0.9513879418373108,0.35995043008732786
27,0.4042573571205139,-0.6277910470962524,-0.9156577515618218
28,-0.1196743547916412,1.3129152059555054,-0.8444770399851587
29,-0.1871948093175888,-0.160965010523796,0.6192765855539818
30,0.1240060850977897,0.0381724052131176,1.1705720720716966
31,-0.1340959221124649,0.1306401342153549,0.9429491695177524
32,-0.0423104055225849,1.3784056901931765,-1.3372345232489458
