x1,x2,y
-0.22834885,4.6859083,False
10.125402,-1.2264227,False
-9.504029,6.1880884,True
-9.691476,5.1537275,False
-7.898576,5.802681,False
1.4307643,3.7733827,False
-10.024107,4.595668,False
-10.569156,4.10797,False
-8.919595,4.0079045,False
-1.3179698,4.761728,False
-9.814544,5.713458,False
11.181007,0.69569755,False
9.352823,-1.3351135,False
2.0937924,5.0636845,False
-9.064928,6.2715077,True
11.085765,-0.17715457,False
10.423827,1.0131482,False
11.127779,-0.53794205,False
10.188241,-0.56746215,False
-8.767911,5.447962,False
-9.58944,5.8512106,False
10.210682,-0.6440792,False
-0.070884176,4.7264457,False
8.875032,-1.3090872,False
-9.661975,3.4023156,False
-0.19088261,4.9081964,False
10.507653,-0.3418761,False
-11.127358,3.5280247,False
10.834715,1.6104755,False
11.223524,0.87273383,False
-0.5474175,4.74404,False
-0.35074812,5.7089934,False
-9.584419,4.821709,False
-9.493444,5.9493694,False
-9.260713,4.8061132,False
0.80084467,3.7105668,False
0.59145606,4.7915626,False
-1.6608373,4.97466,False
-1.4258174,2.5356176,False
0.5203408,4.560458,False
10.051031,-0.6213548,False
-0.020270756,5.1131864,False
-10.4601,5.1745934,False
1.1952193,3.9890528,False
-9.045155,5.2103,False
10.92946,-1.9551209,False
10.549074,0.29175374,False
8.225936,1.0985308,False
-1.1219627,5.380011,False
-9.659803,4.677392,False
11.594652,0.4486008,False
-9.635418,6.0762105,True
9.139119,-0.8220862,False
9.1353035,-0.71623886,False
-8.994531,5.943749,False
10.3934965,0.48173898,False
-8.793114,4.693799,False
9.961162,1.1100993,False
-10.609498,5.5333633,False
0.43483606,5.8211384,False
9.494501,0.08948641,False
-0.25593853,5.656299,False
-9.452707,4.899148,False
-8.297275,3.9289744,False
9.599411,-0.94449276,False
-10.37208,3.5879517,False
0.4937999,4.873698,False
8.648474,0.5629924,False
0.8752486,4.624584,False
10.235003,0.12116148,False
-1.3514338,4.664088,False
9.769687,-0.2054411,False
-9.87214,3.2136567,False
-1.1442556,5.106239,False
-9.6974325,6.0609713,True
0.1620613,4.8290286,False
10.148307,-1.5868454,False
-8.978696,4.772316,False
-12.550261,5.115561,False
9.757619,-0.38121587,False
-10.088104,5.0268197,False
0.14007834,4.713822,False
1.2192714,4.045069,False
0.96527326,3.6922965,False
9.613184,-0.33829704,False
-11.820662,6.372932,True
9.624837,0.1292753,False
-10.078401,7.2767386,True
11.613145,-0.5533347,False
-10.026465,5.622103,False
-8.370377,4.8662763,False
10.299459,1.4795136,False
-9.928933,6.2070627,True
0.01045506,6.203234,True
9.390721,0.47378868,False
-10.732817,4.267898,False
10.801577,-1.3923174,False
-11.463902,5.568332,False
9.674074,-0.28599557,False
-11.348867,7.139187,True
9.640334,0.049706236,False
2.05823,5.646025,False
9.825096,-1.4058032,False
9.83408,-0.9671101,False
-10.716944,4.6469197,False
8.67737,0.14614733,False
-1.1594595,6.105334,True
1.329549,4.2560196,False
-10.284624,5.909408,False
-0.14008152,5.368736,False
0.4999636,5.9858007,False
9.862493,1.1261181,False
-0.4371935,5.161985,False
-1.405706,5.4323273,False
7.3713245,0.35277644,False
-9.789069,5.57307,False
-0.47266832,3.7589407,False
8.651822,0.8764778,False
9.854361,-0.7036909,False
0.51066476,4.360284,False
2.316113,4.843604,False
-1.5779316,4.311397,False
-10.162404,4.74281,False
-12.714922,6.1930213,True
10.607639,0.008030177,False
9.873715,-0.17238912,False
-12.755455,4.9502645,False
10.305006,0.2408903,False
0.8509652,6.1151214,True
9.225732,0.3265508,False
11.014314,0.34827042,False
-10.223144,3.4787002,False
-11.035489,5.479969,False
0.5766431,4.669814,False
9.206789,-1.4823911,False
9.71264,1.8034694,False
-9.912612,4.0256853,False
9.746456,0.33203045,False
1.2299902,5.860802,False
9.13971,-0.56452256,False
11.751596,-0.42430446,False
-10.634012,3.9279184,False
-9.216117,6.188699,True
-10.236512,4.254408,False
-10.824009,4.5556107,False
-9.145848,4.447593,False
-8.87541,3.7633781,False
0.4966207,5.3172,False
-9.620825,6.165357,True
8.859294,-0.8942183,False
-9.715663,6.719901,True
3.2041626,4.419668,False
10.684904,-0.119549215,False
-10.244846,5.0755568,False
0.11422532,4.9741373,False
-10.48125,3.637229,False
-11.8331375,4.1727095,False
-1.0293738,4.1608787,False
-10.36366,4.9181085,False
10.166082,1.1521325,False
11.298063,-0.1967723,False
1.0987312,4.499438,False
-9.295147,4.4793158,False
0.5875861,6.248368,True
-10.517564,5.3785224,False
-8.923384,6.3693175,True
9.72019,-0.2671626,False
-8.673633,6.6246777,True
9.4816475,0.53985274,False
-1.1996253,4.903377,False
-10.238701,3.878476,False
-9.346252,4.094283,False
-0.06748158,6.437685,True
-9.821751,7.385857,True
11.135218,0.20097695,False
8.784484,-0.94836974,False
-10.608998,5.667053,False
0.6261466,5.000396,False
11.220661,-0.2743773,False
1.2519548,5.907844,False
-9.414009,2.9259362,False
11.064569,-1.2550902,False
-11.235389,4.552518,False
0.21419393,5.803584,False
10.010616,-0.5463445,False
0.6481759,4.328482,False
-9.7959585,5.371551,False
-0.866061,5.7546306,False
-0.040750068,5.897544,False
0.75279987,3.523401,False
0.22837861,4.402784,False
-9.547778,3.878638,False
10.857376,-1.8454436,False
9.937191,1.0514402,False
1.3755234,5.825535,False
-10.940066,5.7101326,False
-2.0995522,4.3551493,False
10.383188,1.1352017,False
10.5120535,-0.60914314,False
10.732113,-1.5498751,False
10.008726,-0.23350735,False
-2.1905272,3.5277104,False
-1.5335609,3.4635382,False
-9.0787945,4.655401,False
-0.12524511,3.5293698,False
-0.8105042,5.467444,False
-0.08190617,5.0923204,False
-0.59651864,5.4712577,False
-10.105076,3.0631123,False
-11.144755,5.1061254,False
-10.802989,3.3029718,False
9.030223,-0.41087896,False
0.10850081,5.522064,False
-11.883632,4.8424363,False
10.007954,0.27758175,False
0.6942442,5.09019,False
2.0042481,3.2614622,False
8.618794,-0.2753436,False
-9.826458,4.839081,False
11.320138,-0.88759553,False
-10.040676,4.565416,False
11.377686,0.42143732,False
11.335438,1.255705,False
-9.315741,5.950638,False
10.378809,-0.79510325,False
7.763297,0.049982846,False
11.281674,-0.14122799,False
9.59619,-0.8501785,False
0.87631553,3.6921494,False
-10.647255,4.2698436,False
11.624708,-1.5479718,False
-9.08205,5.235613,False
-1.5870565,5.8948994,False
10.011324,0.8710085,False
-0.16461936,3.7251143,False
-1.5789406,3.8281646,False
-9.145664,3.4816055,False
-1.7352067,5.3554535,False
0.45185658,3.7758942,False
-0.6172558,4.3851347,False
-10.658166,2.3091094,False
-10.347999,6.4679065,True
-10.955927,5.1337266,False
