"x1","x2","x3","x4","x5","x6","x7","x8","x9","dist_x_interest","no_changed","dist_train","neg_lik","dist_x_interest_all","no_changed_all","neg_lik_all","dist_train_all","nondom","dist_x_interest_nondom","no_changed_nondom","neg_lik_nondom","dist_train_nondom","id","runtime","job.id","problem","algorithm","dataset","n_synth","node_selector","weight_coverage","weight_proximity","cf_method"
0.54583623896,2.55509804836,-0.71205975746,0,1.83440873064,-2.69512444881,0.9064412,-0.7302626,1,0.1491648720771,5,0.0279503990098799,0.960544372554927,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.8662144851,2.28650311476,-2.13509654203,0,1.43473138667,-2.8351966326,0.9064412,-0.7302626,1,0.121715499124447,5,0.0252724977515381,0.994434810679993,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.17115899346,0.73716521775,-1.63897003112,0,1.81307483174,-2.17756445527,0.9064412,-0.7302626,1,0.105613768500911,5,0.0210855315061892,0.960505329223279,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.03673480849,1.56292576839,-0.95877347951,0,2.57229214446,-3.09169819404,0.9064412,-0.7302626,1,0.145391613968613,5,0.0248013392939258,0.951325107043786,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.35489799861,3.08164193561,-1.62246821757,0,1.58407547115,-2.23182164491,0.9064412,-0.7302626,1,0.130041898389627,5,0.0276528496654039,0.876102223591572,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.27082952207,0.8838443855,-0.87102389445,0,0.85247011399,-2.35837033502,0.9064412,-0.7302626,1,0.0867510395950839,5,0.0258692147918125,0.930439026913973,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.34942342184,0.67205691941,0.74032988691,0,1.53811735031,-2.76428397247,0.9064412,-0.7302626,1,0.112075864384224,5,0.0184290469321388,0.966445700394942,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.44340828042,2.30713292653,-1.81294720945,1,2.31075977268,-2.52708711423,0.9064412,-0.7302626,1,0.248542886327577,6,0.0245667779392373,0.99848725461073,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.49352333595,1.79067699025,-1.76525633349,0,2.88226064014,-3.36792914698,0.9064412,-0.7302626,1,0.155495206881045,5,0.0362592045353399,0.996764037324692,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.41017988882,2.50590327198,-0.8578799672,0,1.06431551183,-2.8513298084,0.9064412,-0.7302626,1,0.118720466207693,5,0.0207738759009424,0.743796306483745,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.04443152516,1.67994157744,-2.36659923079,0,1.7859788665,-2.79377002604,0.9064412,-0.7302626,1,0.138450452149752,5,0.0191769468766111,0.909563891199625,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
0.03366158191,1.57342171082,-1.55299327911,0,0.76319340706,-2.44038904199,0.9064412,-0.7302626,1,0.108030292263277,5,0.0252762568754956,0.854427334077732,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.33336650749,1.72071905854,0.05534036947,0,1.07352373876,-2.99047431735,0.9064412,-0.7302626,1,0.117763725195489,5,0.0225928023773829,0.705280282985464,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.54517241135,1.27055596155,-1.45454533839,0,2.2583484142,-2.99964383599,0.9064412,-0.7302626,1,0.127083672102689,5,0.0222870760888324,0.953762017111276,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.32220522692,1.94581522503,-1.14242846243,0,2.04606599977,-2.58610467343,0.9064412,-0.7302626,1,0.126722184555923,5,0.0186538371819498,0.645406685382566,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.18979564902,2.40148191121,-1.596411939,0,1.58604954481,-2.25945010899,0.9064412,-0.7302626,1,0.124924075714444,5,0.0188102273029456,0.642708213943919,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.93805674315,3.81070853927,0.08225414754,0,0.51189021296,-2.51869335095,0.9064412,-0.7302626,1,0.121156180333372,5,0.0322017985641566,0.99773724029985,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.01053046688,2.86042475602,-0.62594170174,0,1.57903324125,-2.00598321468,0.9064412,-0.7302626,1,0.123731136144915,5,0.02178209604104,0.735027451159556,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.26735303757,1.21477317249,-0.17333222833,0,1.5107635499,-2.06022130152,0.9064412,-0.7302626,1,0.0995495270112141,5,0.0157704674813056,0.593012791857927,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.31908278693,2.5435006264,-0.49442551322,0,2.14703039611,-1.32833032447,0.9064412,-0.7302626,1,0.10992117706136,5,0.0311737241538984,0.936965842003875,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
-0.0108500729,-0.15958166,-0.7198309,0,1.32920768556,-0.7466804,0.9064412,-0.7302626,1,0.0532773808887717,2,0.0211674914910678,0.999232204820599,0.110317712355113,3.84967320261438,0.971826785903647,0.0311164024645046,FALSE,0.0351929681150753,1.61111111111111,0.966225507729804,0.0238969533474476,1,4.79194736480713,33,"sim","cfs","bn_10_v2","20","coverage","0","0","ARF"
