"x1","x2","dist_x_interest","no_changed","dist_train","neg_lik","dist_x_interest_all","no_changed_all","neg_lik_all","dist_train_all","nondom","dist_x_interest_nondom","no_changed_nondom","neg_lik_nondom","dist_train_nondom","id","runtime","job.id","problem","algorithm","dataset","n_synth","node_selector","weight_coverage","weight_proximity","cf_method"
2.3760907907,0.15776953435,0.216477749029352,2,0.00212890624665026,0.975546867675955,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
-4.2441848712,-0.80689190334,0.175749556179301,2,0.0110398121565593,0.994912732269504,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
2.1655964682,-0.6966273113,0.284777023873801,2,0.0024367272744629,0.968005466994552,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
-3.2731789152,-1.00526052736,0.188756674774486,2,0.00285617525883113,0.978344438450669,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
-1.8209833873,-1.41521091709,0.256483193343636,2,0.00347220105366626,0.992278456106746,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
1.2407462329,-0.37723647575,0.236660088999206,2,0.00169715676443327,0.93920670605461,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
3.8972269818,-1.94030707792,0.430062285188378,2,0.00140915651638535,0.965970671696102,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
1.5582217271,0.12029974864,0.201274091792667,2,0.00216777624038102,0.920656388046304,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
-1.0560486534,-1.57144986995,0.287054374052932,2,0.00308665331223626,0.953185060155785,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
4.201687422,-1.68113917999,0.414759866963041,2,0.000575987333526461,0.950660630516873,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
1.061720499,-0.47350922207,0.240860698206231,2,0.00219564484839625,0.956373726763154,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
4.4424410331,-2.35208518083,0.477532812496007,2,0.004242455945663,0.972221749645177,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
1.5103689315,0.2268752365,0.191086716707447,2,0.000437034052223669,0.92107122822706,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,TRUE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
2.1000021353,0.20777983042,0.205989146536299,2,0.00308655588485078,0.958219550577576,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
1.635586915,-0.02165007662,0.215149575364717,2,0.0016536608196703,0.883061304855348,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
-0.6525256129,-1.85403259485,0.320292012935342,2,0.00197626944965092,0.953426268131845,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
1.3561587694,0.1622509065,0.193140408637384,2,0.000353393249849786,0.918334654310015,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,TRUE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
2.7457711003,-0.68378003195,0.296736018631157,2,0.00152884410534298,0.941996608236365,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
2.0431285581,-0.23015705368,0.242145422328247,2,0.000682164562303529,0.89793628106965,0.246037961420863,1.70653514180025,0.961787129022655,0.00243843485215044,FALSE,0.130017334320809,1.175,0.964672484915397,0.00210105981327647,1,6.64144158363342,9,"sim","cfs","two_sines","20","coverage","0","0","ARF"
