"x2","x3","x4","x5","x6","x7","x8","x9","dist_x_interest","no_changed","dist_train","neg_lik","dist_x_interest_all","no_changed_all","neg_lik_all","dist_train_all","nondom","dist_x_interest_nondom","no_changed_nondom","neg_lik_nondom","dist_train_nondom","id","runtime","job.id","problem","algorithm","dataset","n_synth","node_selector","weight_coverage","weight_proximity","cf_method"
-10.418662,1.8068097,4.956849519,1,6.551037,-3.11717468655,1,1,0.0327356519917524,2,0.0295701763522421,0.999985226557319,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,5.522146402,1,6.551037,-2.88778609952,1,1,0.0318573405469386,2,0.0306632763405004,0.999984774114529,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,7.023300795,1,6.551037,-3.54128554806,1,1,0.0255124451009018,2,0.0336119198456271,0.999984986788237,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,TRUE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,6.342173459,1,6.551037,-5.30942635573,1,1,0.0447268658977538,2,0.0394497763245116,0.999998914659737,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,4.164291829,1,6.551037,-3.20655774549,1,1,0.0372844875656824,2,0.0344513234798415,0.999996273920231,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,4.903971253,1,6.551037,-3.04071670861,1,1,0.0336873299465161,2,0.0293668576006895,0.999971270596552,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,TRUE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,4.855101634,1,6.551037,-2.87881737045,1,1,0.0353770830078173,2,0.0310566106619907,0.999974925792721,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,6.796556989,1,6.551037,-1.63818117014,1,1,0.0363818442823884,2,0.0292548732985991,0.999985343731415,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,4.265606426,1,6.551037,-2.94635894196,1,1,0.0378174475633761,2,0.0334969752175495,0.999969159664975,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,TRUE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,5.216961693,1,6.551037,-3.06914598452,1,1,0.0318207074565098,2,0.0284389886222842,0.999979730965866,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,5.105855962,1,6.551037,-3.2098340799,1,1,0.0324577285227015,2,0.0296245644368606,0.999996275797956,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,5.599865681,1,6.551037,-3.03482640892,1,1,0.0301507566943267,2,0.0297583234333481,0.999984591697744,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,5.266763141,1,6.551037,-2.8984590939,1,1,0.0330796285305996,2,0.0299096097990511,0.999977986596861,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,4.596732955,1,6.551037,-3.19274318941,1,1,0.0349316152525474,2,0.0320984511667066,0.999993307807167,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,4.68377461,1,6.551037,-3.09442834825,1,1,0.0343459548447854,2,0.0307764886338266,0.999978814703682,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,6.330883834,1,6.551037,-2.20802724795,1,1,0.0337229948877001,2,0.0302290533659514,0.999992420999069,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,4.538611359,1,6.551037,-3.07569659332,1,1,0.0352609381729754,2,0.0313587831450915,0.999975139266299,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,4.987504878,1,6.551037,-3.11253982199,1,1,0.0326187147274045,2,0.0293709207139439,0.99998477813734,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,6.519010893,0,6.551037,-2.05675402037,1,1,0.159096140274096,3,0.029811914733076,0.999999865940042,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,4.687627687,1,6.551037,-3.1358852,1,1,0.0339579326138485,1,0.0311247685280076,0.999986341762228,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,TRUE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
-10.418662,1.8068097,6.114991646,1,6.551037,-3.1358852,1,1,0.0265967016896136,1,0.0332010901382165,0.999993902094696,0.102246946847247,2.63585434173669,0.999480538824751,0.0302279712282599,FALSE,0.0559359745473431,2.08108108108108,0.997844752100343,0.024560924272753,1,1.51244545380274,25,"sim","cfs","bn_50","20","coverage","0","0","ARF"
