"x1","x2","dist_x_interest","no_changed","dist_train","neg_lik","dist_x_interest_all","no_changed_all","neg_lik_all","dist_train_all","nondom","dist_x_interest_nondom","no_changed_nondom","neg_lik_nondom","dist_train_nondom","id","runtime","job.id","problem","algorithm","dataset","n_synth","node_selector","weight_coverage","weight_proximity","cf_method"
-0.066456951200962,-0.708180677326198,0.055843859095771,1,0.000301823373732801,0.652316428339925,0.141186194841646,1.2741935483871,0.76856158745178,0.00417082943993774,TRUE,0.0550242288664288,1,0.719283731972242,0.0019451342687946,1,1.51960324048996,7,"sim","cfs","cassini","NA","coverage","0","0","MOCARF"
-0.066456951200962,1.07922636761853,0.220435295487109,1,0.000871573876429149,0.513509708469908,0.141186194841646,1.2741935483871,0.76856158745178,0.00417082943993774,FALSE,0.0550242288664288,1,0.719283731972242,0.0019451342687946,1,1.51960324048996,7,"sim","cfs","cassini","NA","coverage","0","0","MOCARF"
-0.066456951200962,0.922229118115031,0.196168261580456,1,0.00106792385961202,0.582135291250913,0.141186194841646,1.2741935483871,0.76856158745178,0.00417082943993774,FALSE,0.0550242288664288,1,0.719283731972242,0.0019451342687946,1,1.51960324048996,7,"sim","cfs","cassini","NA","coverage","0","0","MOCARF"
-0.066456951200962,-1.23414574953737,0.137142176623169,1,0.0021679727491563,0.753159418440921,0.141186194841646,1.2741935483871,0.76856158745178,0.00417082943993774,FALSE,0.0550242288664288,1,0.719283731972242,0.0019451342687946,1,1.51960324048996,7,"sim","cfs","cassini","NA","coverage","0","0","MOCARF"
-0.066456951200962,1.20554506857133,0.239960352191988,1,0.00166899616825697,0.507604672431492,0.141186194841646,1.2741935483871,0.76856158745178,0.00417082943993774,FALSE,0.0550242288664288,1,0.719283731972242,0.0019451342687946,1,1.51960324048996,7,"sim","cfs","cassini","NA","coverage","0","0","MOCARF"
-0.066456951200962,1.18552428515306,0.236865743645754,1,0.00162442881378923,0.677416330282213,0.141186194841646,1.2741935483871,0.76856158745178,0.00417082943993774,FALSE,0.0550242288664288,1,0.719283731972242,0.0019451342687946,1,1.51960324048996,7,"sim","cfs","cassini","NA","coverage","0","0","MOCARF"
-0.066456951200962,-1.10146266069065,0.116633377736148,1,0.00161020678326692,0.642331108370765,0.141186194841646,1.2741935483871,0.76856158745178,0.00417082943993774,FALSE,0.0550242288664288,1,0.719283731972242,0.0019451342687946,1,1.51960324048996,7,"sim","cfs","cassini","NA","coverage","0","0","MOCARF"
-0.066456951200962,1.406980135105,0.271096130716901,1,0.00426006807959897,0.944832923516174,0.141186194841646,1.2741935483871,0.76856158745178,0.00417082943993774,FALSE,0.0550242288664288,1,0.719283731972242,0.0019451342687946,1,1.51960324048996,7,"sim","cfs","cassini","NA","coverage","0","0","MOCARF"
-0.066456951200962,-1.15816832823156,0.125398361589473,1,0.00150064339564786,0.728283223980967,0.141186194841646,1.2741935483871,0.76856158745178,0.00417082943993774,FALSE,0.0550242288664288,1,0.719283731972242,0.0019451342687946,1,1.51960324048996,7,"sim","cfs","cassini","NA","coverage","0","0","MOCARF"
-0.837537449137371,0.529586635047675,0.242462588765491,2,0.00233507795818859,0.893221931643452,0.141186194841646,1.2741935483871,0.76856158745178,0.00417082943993774,FALSE,0.0550242288664288,1,0.719283731972242,0.0019451342687946,1,1.51960324048996,7,"sim","cfs","cassini","NA","coverage","0","0","MOCARF"
